id,location,date,avg_volume,status
3487,Main St,2025-11-02,410.0,High
3488,Airport Road,2025-02-17,169.0,Normal
3489,Highway 101,2025-09-03,593.0,High
3490,Bridge,2023-01-14,318.667,High
3491,Downtown,2023-03-10,500.0,High
3492,Bridge,2023-10-25,491.0,High
3493,Main St,2023-07-15,443.0,High
3494,Main St,2023-01-26,489.8,High
3495,Downtown,2023-02-04,304.0,High
3496,Highway 101,2023-03-09,389.0,High
3497,Highway 101,2023-05-17,520.0,High
3498,Main St,2023-05-19,261.0,Normal
3499,Airport Road,2023-05-01,317.0,High
3500,Main St,2023-03-05,636.0,High
3501,Main St,2023-05-31,521.5,High
3502,Highway 101,2023-11-04,530.0,High
3503,Main St,2023-09-08,264.0,Normal
3504,Airport Road,2023-07-18,469.0,High
3505,Main St,2023-06-19,289.0,Normal
3506,Main St,2025-04-14,371.0,High
3507,Downtown,2025-02-11,760.0,High
3508,Airport Road,2025-05-23,273.0,Normal
3509,Highway 101,2023-02-17,553.667,High
3510,Bridge,2023-02-16,77.0,Normal
3511,Main St,2023-11-15,167.0,Normal
3512,Main St,2025-11-24,449.0,High
3513,Main St,2025-05-17,800.0,High
3514,Highway 101,2025-04-24,392.0,High
3515,Bridge,2023-01-27,416.0,High
3516,Bridge,2023-04-10,597.333,High
3517,Main St,2023-05-24,306.5,High
3518,Highway 101,2025-03-23,248.0,Normal
3519,Airport Road,2023-01-05,425.462,High
3520,Airport Road,2023-01-02,392.769,High
3521,Airport Road,2023-06-29,475.0,High
3522,Downtown,2023-03-05,667.0,High
3523,Airport Road,2023-06-25,724.0,High
3524,Downtown,2023-08-25,487.0,High
3525,Bridge,2023-03-10,606.0,High
3526,Bridge,2025-07-08,790.0,High
3527,Downtown,2023-01-05,408.1,High
3528,Bridge,2023-01-30,361.6,High
3529,Airport Road,2023-07-24,385.0,High
3530,Bridge,2025-01-02,696.0,High
3531,Highway 101,2025-06-06,776.0,High
3532,Highway 101,2025-09-24,714.0,High
3533,Bridge,2023-01-02,527.364,High
3534,Highway 101,2023-04-28,681.0,High
3535,Airport Road,2023-08-05,180.0,Normal
3536,Airport Road,2025-01-10,677.0,High
3537,Airport Road,2025-05-17,447.5,High
3538,Highway 101,2023-01-20,475.833,High
3539,Downtown,2023-02-08,188.0,Normal
3540,Main St,2023-04-11,202.0,Normal
3541,Airport Road,2023-10-27,262.0,Normal
3542,Highway 101,2025-11-03,489.0,High
3543,Main St,2023-06-11,295.5,Normal
3544,Main St,2023-03-21,405.333,High
3545,Downtown,2023-02-13,726.5,High
3546,Bridge,2023-02-02,404.5,High
3547,Highway 101,2023-05-31,677.0,High
3548,Bridge,2023-03-07,415.0,High
3549,Downtown,2023-06-25,356.667,High
3550,Airport Road,2023-07-25,504.0,High
3551,Highway 101,2023-09-20,99.0,Normal
3552,Downtown,2023-01-28,369.5,High
3553,Airport Road,2023-05-28,110.0,Normal
3554,Bridge,2025-08-04,605.0,High
3555,Airport Road,2025-01-08,280.0,Normal
3556,Airport Road,2025-02-04,613.0,High
3557,Highway 101,2023-04-16,401.0,High
3558,Main St,2023-07-22,539.0,High
3559,Airport Road,2023-05-23,800.0,High
3560,Highway 101,2025-01-27,359.0,High
3561,Main St,2025-04-03,784.0,High
3562,Airport Road,2023-04-27,697.0,High
3563,Bridge,2023-06-24,159.0,Normal
3564,Highway 101,2023-04-25,625.0,High
3565,Downtown,2023-07-02,92.0,Normal
3566,Main St,2023-11-01,120.0,Normal
3567,Highway 101,2023-02-25,195.0,Normal
3568,Highway 101,2025-05-08,578.0,High
3569,Main St,2025-09-29,762.0,High
3570,Highway 101,2025-10-19,335.0,High
3571,Airport Road,2025-02-28,738.0,High
3572,Downtown,2025-12-30,329.0,High
3573,Bridge,2025-08-26,275.0,Normal
3574,Airport Road,2023-02-05,465.333,High
3575,Bridge,2023-03-01,631.667,High
3576,Airport Road,2023-03-20,494.0,High
3577,Bridge,2025-05-25,451.5,High
3578,Highway 101,2025-07-25,362.0,High
3579,Main St,2025-11-15,366.0,High
3580,Airport Road,2025-09-19,109.0,Normal
3581,Highway 101,2025-01-22,771.0,High
3582,Downtown,2025-07-15,303.0,High
3583,Main St,2023-01-14,379.7,High
3584,Highway 101,2023-06-29,56.0,Normal
3585,Airport Road,2023-10-18,471.0,High
3586,Downtown,2023-10-14,172.0,Normal
3587,Bridge,2023-07-09,389.0,High
3588,Downtown,2025-07-14,369.0,High
3589,Airport Road,2025-03-13,219.0,Normal
3590,Highway 101,2025-01-14,484.0,High
3591,Main St,2023-04-15,630.0,High
3592,Bridge,2023-09-08,343.0,High
3593,Downtown,2025-04-26,146.5,Normal
3594,Main St,2023-05-04,524.0,High
3595,Bridge,2023-09-07,538.0,High
3596,Airport Road,2023-08-25,655.0,High
3597,Main St,2023-10-23,707.0,High
3598,Main St,2025-05-08,719.0,High
3599,Main St,2023-03-02,607.333,High
3600,Main St,2023-02-14,634.333,High
3601,Main St,2023-08-19,236.0,Normal
3602,Highway 101,2023-02-06,86.0,Normal
3603,Highway 101,2025-10-13,319.0,High
3604,Bridge,2025-09-13,79.0,Normal
3605,Bridge,2023-01-13,406.667,High
3606,Highway 101,2023-06-16,403.0,High
3607,Downtown,2023-12-30,338.0,High
3608,Highway 101,2025-04-29,478.0,High
3609,Highway 101,2025-12-20,514.0,High
3610,Main St,2023-12-02,220.0,Normal
3611,Downtown,2025-04-09,237.667,Normal
3612,Highway 101,2025-05-26,388.0,High
3613,Highway 101,2023-04-26,242.0,Normal
3614,Downtown,2023-02-25,437.0,High
3615,Bridge,2023-11-26,746.0,High
3616,Airport Road,2025-12-07,435.0,High
3617,Main St,2023-03-26,197.25,Normal
3618,Highway 101,2023-05-08,725.0,High
3619,Airport Road,2023-06-10,418.0,High
3620,Main St,2023-04-02,771.0,High
3621,Highway 101,2023-03-05,639.0,High
3622,Highway 101,2023-11-17,652.0,High
3623,Main St,2023-08-24,478.0,High
3624,Downtown,2023-01-01,402.692,High
3625,Main St,2023-03-15,496.0,High
3626,Downtown,2023-02-11,669.0,High
3627,Bridge,2023-10-20,255.0,Normal
3628,Downtown,2025-11-24,364.0,High
3629,Airport Road,2025-06-03,704.0,High
3630,Bridge,2025-01-04,400.0,High
3631,Airport Road,2023-06-17,58.0,Normal
3632,Downtown,2023-12-11,316.0,High
3633,Main St,2023-12-01,392.0,High
3634,Highway 101,2023-04-24,501.0,High
3635,Downtown,2023-04-23,432.0,High
3636,Downtown,2023-11-14,485.0,High
3637,Main St,2023-07-04,150.0,Normal
3638,Bridge,2025-08-07,550.0,High
3639,Downtown,2025-05-29,508.5,High
3640,Main St,2025-07-23,75.0,Normal
3641,Main St,2025-02-05,164.0,Normal
3642,Highway 101,2025-02-22,174.0,Normal
3643,Bridge,2025-11-06,206.0,Normal
3644,Airport Road,2023-01-06,578.0,High
3645,Airport Road,2023-01-30,316.375,High
3646,Highway 101,2023-02-07,494.0,High
3647,Highway 101,2023-04-30,702.0,High
3648,Downtown,2023-06-12,454.0,High
3649,Bridge,2023-10-04,174.0,Normal
3650,Downtown,2025-04-07,650.0,High
3651,Highway 101,2023-04-02,457.5,High
3652,Main St,2023-02-10,459.5,High
3653,Airport Road,2023-05-31,610.5,High
3654,Downtown,2023-02-03,286.0,Normal
3655,Main St,2023-02-19,174.0,Normal
3656,Bridge,2025-07-01,516.0,High
3657,Highway 101,2025-10-28,533.0,High
3658,Bridge,2023-04-30,283.25,Normal
3659,Bridge,2023-05-12,431.333,High
3660,Airport Road,2023-06-21,416.5,High
3661,Highway 101,2025-02-08,497.0,High
3662,Airport Road,2025-10-11,503.0,High
3663,Highway 101,2023-01-30,542.875,High
3664,Airport Road,2023-01-18,509.389,High
3665,Airport Road,2023-05-08,629.0,High
3666,Bridge,2023-06-20,210.0,Normal
3667,Bridge,2023-07-14,246.0,Normal
3668,Main St,2023-07-06,263.5,Normal
3669,Downtown,2023-09-14,751.0,High
3670,Downtown,2025-11-28,126.0,Normal
3671,Main St,2025-11-04,638.0,High
3672,Downtown,2023-01-11,385.0,High
3673,Main St,2023-03-17,341.75,High
3674,Highway 101,2023-06-22,721.0,High
3675,Downtown,2023-05-25,146.5,Normal
3676,Airport Road,2023-02-27,223.0,Normal
3677,Bridge,2023-08-25,665.0,High
3678,Highway 101,2025-10-21,790.0,High
3679,Downtown,2025-12-12,321.0,High
3680,Main St,2023-01-01,429.157,High
3681,Downtown,2023-01-27,503.6,High
3682,Main St,2023-01-30,476.5,High
3683,Main St,2023-03-29,189.0,Normal
3684,Main St,2023-06-24,425.667,High
3685,Airport Road,2023-04-07,706.0,High
3686,Main St,2023-03-23,745.0,High
3687,Main St,2023-03-10,180.0,Normal
3688,Downtown,2023-09-01,89.0,Normal
3689,Airport Road,2025-11-17,315.0,High
3690,Bridge,2025-12-16,188.0,Normal
3691,Bridge,2025-12-31,711.0,High
3692,Bridge,2023-01-04,350.867,High
3693,Bridge,2023-01-07,511.0,High
3694,Bridge,2023-01-06,375.333,High
3695,Bridge,2023-04-26,579.5,High
3696,Main St,2023-02-17,318.0,High
3697,Downtown,2025-04-12,457.5,High
3698,Bridge,2023-03-20,413.0,High
3699,Highway 101,2025-07-05,126.0,Normal
3700,Airport Road,2025-12-30,497.0,High
3701,Highway 101,2025-07-02,518.0,High
3702,Downtown,2025-04-29,443.0,High
3703,Bridge,2023-01-09,430.125,High
3704,Highway 101,2023-05-29,379.667,High
3705,Downtown,2023-05-16,431.333,High
3706,Main St,2023-03-24,367.0,High
3707,Bridge,2023-07-03,142.0,Normal
3708,Downtown,2025-05-14,787.0,High
3709,Highway 101,2023-01-24,430.75,High
3710,Airport Road,2023-04-16,659.0,High
3711,Main St,2025-07-30,194.0,Normal
3712,Bridge,2023-01-22,380.143,High
3713,Main St,2023-01-29,545.778,High
3714,Bridge,2023-05-20,269.5,Normal
3715,Bridge,2025-11-19,711.0,High
3716,Downtown,2025-04-22,461.0,High
3717,Bridge,2025-06-19,198.5,Normal
3718,Downtown,2025-08-09,693.0,High
3719,Main St,2025-09-11,187.0,Normal
3720,Main St,2025-06-27,531.0,High
3721,Downtown,2023-01-24,401.333,High
3722,Bridge,2023-01-23,502.8,High
3723,Highway 101,2023-03-30,336.0,High
3724,Highway 101,2023-05-30,289.5,Normal
3725,Highway 101,2023-06-23,246.0,Normal
3726,Highway 101,2025-02-15,375.0,High
3727,Highway 101,2025-01-09,149.0,Normal
3728,Main St,2023-02-26,635.0,High
3729,Bridge,2023-05-09,347.0,High
3730,Airport Road,2025-07-15,761.0,High
3731,Highway 101,2023-01-19,478.0,High
3732,Main St,2023-05-20,430.5,High
3733,Downtown,2023-05-09,59.0,Normal
3734,Main St,2023-10-06,489.0,High
3735,Highway 101,2025-05-11,648.0,High
3736,Downtown,2023-04-04,232.75,Normal
3737,Highway 101,2023-09-30,197.0,Normal
3738,Main St,2025-01-22,575.0,High
3739,Main St,2025-01-13,750.0,High
3740,Highway 101,2025-02-24,699.0,High
3741,Bridge,2023-04-02,775.0,High
3742,Airport Road,2023-01-31,719.0,High
3743,Main St,2023-02-11,694.0,High
3744,Downtown,2023-04-22,634.5,High
3745,Main St,2023-03-01,372.25,High
3746,Bridge,2023-04-15,461.0,High
3747,Downtown,2023-06-22,508.0,High
3748,Downtown,2025-12-10,140.0,Normal
3749,Bridge,2025-06-15,519.0,High
3750,Main St,2025-06-06,77.0,Normal
3751,Main St,2025-05-04,632.0,High
3752,Highway 101,2023-01-04,429.0,High
3753,Bridge,2023-01-08,431.667,High
3754,Highway 101,2023-05-26,524.0,High
3755,Highway 101,2023-04-07,81.0,Normal
3756,Downtown,2025-06-15,644.0,High
3757,Airport Road,2025-03-25,680.0,High
3758,Airport Road,2023-03-29,154.0,Normal
3759,Downtown,2023-04-25,503.5,High
3760,Main St,2023-02-06,729.0,High
3761,Airport Road,2023-05-19,508.75,High
3762,Bridge,2023-05-03,585.0,High
3763,Main St,2023-07-01,445.5,High
3764,Airport Road,2023-05-30,67.0,Normal
3765,Downtown,2025-03-16,254.5,Normal
3766,Main St,2025-09-12,237.0,Normal
3767,Bridge,2023-03-18,427.5,High
3768,Downtown,2023-04-06,60.0,Normal
3769,Airport Road,2023-02-20,429.333,High
3770,Highway 101,2023-06-26,402.5,High
3771,Main St,2023-12-21,135.0,Normal
3772,Bridge,2025-10-26,633.5,High
3773,Airport Road,2023-01-25,397.111,High
3774,Downtown,2023-01-25,489.333,High
3775,Airport Road,2023-03-22,425.0,High
3776,Main St,2023-10-28,423.5,High
3777,Airport Road,2023-06-04,498.0,High
3778,Bridge,2023-07-22,166.0,Normal
3779,Airport Road,2023-10-23,604.0,High
3780,Airport Road,2025-01-12,560.5,High
3781,Airport Road,2023-02-13,532.667,High
3782,Bridge,2023-06-18,80.0,Normal
3783,Highway 101,2025-08-24,278.0,Normal
3784,Airport Road,2025-12-09,292.0,Normal
3785,Bridge,2023-04-29,86.0,Normal
3786,Downtown,2023-10-03,702.0,High
3787,Bridge,2023-10-30,265.0,Normal
3788,Highway 101,2025-01-31,327.0,High
3789,Airport Road,2025-06-01,291.0,Normal
3790,Airport Road,2025-09-28,381.0,High
3791,Bridge,2025-06-27,289.0,Normal
3792,Airport Road,2025-03-12,304.0,High
3793,Downtown,2023-01-12,485.0,High
3794,Airport Road,2023-04-17,622.0,High
3795,Downtown,2023-04-29,394.5,High
3796,Airport Road,2025-01-04,215.0,Normal
3797,Main St,2025-12-06,537.0,High
3798,Downtown,2025-08-25,104.0,Normal
3799,Bridge,2025-04-29,168.0,Normal
3800,Main St,2023-01-10,470.0,High
3801,Downtown,2023-04-11,580.0,High
3802,Bridge,2023-02-08,717.0,High
3803,Bridge,2023-02-27,180.333,Normal
3804,Downtown,2023-04-16,353.667,High
3805,Main St,2023-05-11,486.0,High
3806,Highway 101,2023-07-26,97.0,Normal
3807,Downtown,2025-12-28,103.0,Normal
3808,Airport Road,2025-08-25,74.0,Normal
3809,Downtown,2025-12-09,236.0,Normal
3810,Highway 101,2025-12-09,490.0,High
3811,Downtown,2025-07-07,120.0,Normal
3812,Bridge,2025-06-29,787.0,High
3813,Downtown,2023-01-07,468.286,High
3814,Highway 101,2023-04-18,735.0,High
3815,Downtown,2023-08-12,452.0,High
3816,Highway 101,2023-08-25,365.0,High
3817,Downtown,2023-07-31,83.0,Normal
3818,Highway 101,2025-07-12,487.667,High
3819,Highway 101,2025-05-01,496.0,High
3820,Main St,2025-10-26,608.0,High
3821,Main St,2023-06-25,219.0,Normal
3822,Highway 101,2023-05-02,726.0,High
3823,Bridge,2023-12-29,693.0,High
3824,Bridge,2023-08-08,324.0,High
3825,Bridge,2023-03-02,529.0,High
3826,Bridge,2025-03-16,676.0,High
3827,Bridge,2025-01-28,375.5,High
3828,Downtown,2025-03-02,633.0,High
3829,Highway 101,2025-06-24,358.333,High
3830,Highway 101,2025-06-29,406.5,High
3831,Airport Road,2025-10-02,728.0,High
3832,Downtown,2025-12-25,562.0,High
3833,Highway 101,2025-06-07,624.0,High
3834,Highway 101,2023-01-11,352.2,High
3835,Bridge,2023-01-25,428.5,High
3836,Airport Road,2023-02-14,406.75,High
3837,Downtown,2023-12-18,102.0,Normal
3838,Airport Road,2023-12-10,763.0,High
3839,Highway 101,2025-08-22,474.5,High
3840,Downtown,2025-12-29,406.0,High
3841,Airport Road,2025-04-10,243.0,Normal
3842,Airport Road,2025-02-21,408.0,High
3843,Downtown,2023-01-22,239.143,Normal
3844,Airport Road,2023-04-13,81.0,Normal
3845,Bridge,2023-02-23,462.75,High
3846,Downtown,2025-01-30,330.0,High
3847,Main St,2025-05-30,405.0,High
3848,Airport Road,2025-11-22,256.5,Normal
3849,Highway 101,2025-10-23,613.0,High
3850,Downtown,2025-05-20,736.0,High
3851,Bridge,2023-01-18,492.214,High
3852,Airport Road,2023-02-18,179.667,Normal
3853,Bridge,2023-02-04,456.5,High
3854,Downtown,2023-06-06,713.0,High
3855,Main St,2023-06-16,562.0,High
3856,Main St,2023-03-14,608.0,High
3857,Downtown,2023-08-22,460.0,High
3858,Highway 101,2025-05-16,425.5,High
3859,Airport Road,2025-01-26,304.0,High
3860,Highway 101,2025-10-12,507.0,High
3861,Downtown,2025-08-08,347.0,High
3862,Downtown,2025-07-28,583.0,High
3863,Bridge,2025-03-26,171.0,Normal
3864,Highway 101,2023-01-25,462.714,High
3865,Bridge,2023-04-03,604.0,High
3866,Airport Road,2023-05-29,490.0,High
3867,Downtown,2023-04-07,657.0,High
3868,Airport Road,2025-11-24,490.5,High
3869,Main St,2025-01-08,249.0,Normal
3870,Downtown,2025-11-09,760.0,High
3871,Airport Road,2025-09-14,229.0,Normal
3872,Main St,2025-08-31,87.0,Normal
3873,Bridge,2023-01-01,394.274,High
3874,Airport Road,2023-02-19,299.333,Normal
3875,Bridge,2023-02-19,189.667,Normal
3876,Main St,2023-05-10,402.0,High
3877,Bridge,2023-05-04,555.0,High
3878,Bridge,2023-03-28,141.0,Normal
3879,Highway 101,2025-12-31,453.0,High
3880,Downtown,2025-01-12,590.0,High
3881,Main St,2025-01-04,358.0,High
3882,Airport Road,2025-01-30,311.0,High
3883,Main St,2025-06-18,421.0,High
3884,Main St,2025-05-25,690.0,High
3885,Downtown,2025-09-20,293.0,Normal
3886,Airport Road,2023-02-08,445.5,High
3887,Downtown,2023-02-19,303.0,High
3888,Downtown,2023-07-20,622.0,High
3889,Bridge,2023-03-15,320.0,High
3890,Bridge,2025-02-05,348.5,High
3891,Downtown,2025-10-22,258.0,Normal
3892,Main St,2025-10-24,438.0,High
3893,Downtown,2025-11-11,424.0,High
3894,Downtown,2025-12-20,264.0,Normal
3895,Bridge,2025-06-04,188.0,Normal
3896,Downtown,2025-10-28,696.0,High
3897,Highway 101,2025-12-24,605.0,High
3898,Downtown,2025-05-21,666.0,High
3899,Highway 101,2023-01-26,370.667,High
3900,Downtown,2023-05-28,366.0,High
3901,Downtown,2023-03-25,776.0,High
3902,Downtown,2023-04-13,277.0,Normal
3903,Highway 101,2023-03-11,243.0,Normal
3904,Main St,2023-10-21,746.0,High
3905,Main St,2023-10-13,250.5,Normal
3906,Bridge,2025-05-23,190.0,Normal
3907,Bridge,2025-11-28,358.0,High
3908,Main St,2025-03-17,715.0,High
3909,Airport Road,2025-10-13,481.0,High
3910,Main St,2023-01-05,546.143,High
3911,Downtown,2023-01-10,348.111,High
3912,Highway 101,2023-01-15,413.25,High
3913,Downtown,2023-05-07,281.0,Normal
3914,Airport Road,2023-11-02,638.0,High
3915,Highway 101,2023-11-28,233.0,Normal
3916,Airport Road,2025-11-16,637.0,High
3917,Downtown,2025-11-16,409.75,High
3918,Bridge,2025-11-10,300.0,Normal
3919,Main St,2025-09-17,375.0,High
3920,Highway 101,2025-01-23,167.0,Normal
3921,Highway 101,2023-06-02,551.0,High
3922,Main St,2023-04-20,150.5,Normal
3923,Highway 101,2023-02-12,593.0,High
3924,Airport Road,2025-09-09,468.0,High
3925,Highway 101,2025-12-17,263.0,Normal
3926,Main St,2023-08-13,645.0,High
3927,Airport Road,2023-06-07,202.0,Normal
3928,Main St,2025-01-07,475.0,High
3929,Main St,2025-11-18,703.0,High
3930,Airport Road,2023-03-02,621.0,High
3931,Airport Road,2023-09-21,441.0,High
3932,Downtown,2025-03-25,456.5,High
3933,Highway 101,2025-01-01,128.0,Normal
3934,Airport Road,2025-04-27,343.333,High
3935,Airport Road,2023-01-11,310.333,High
3936,Highway 101,2023-01-07,448.0,High
3937,Airport Road,2023-01-19,582.25,High
3938,Highway 101,2023-06-03,333.5,High
3939,Main St,2023-07-27,426.0,High
3940,Downtown,2025-06-20,558.0,High
3941,Downtown,2025-01-03,192.5,Normal
3942,Downtown,2025-12-07,638.0,High
3943,Main St,2025-02-27,133.0,Normal
3944,Highway 101,2023-04-12,358.75,High
3945,Airport Road,2023-02-24,296.0,Normal
3946,Downtown,2023-03-23,201.0,Normal
3947,Highway 101,2023-04-10,154.0,Normal
3948,Highway 101,2025-11-15,642.0,High
3949,Main St,2025-11-01,483.5,High
3950,Airport Road,2025-12-19,499.5,High
3951,Highway 101,2025-03-02,341.0,High
3952,Bridge,2025-12-19,504.0,High
3953,Airport Road,2025-05-15,627.0,High
3954,Main St,2025-12-04,355.0,High
3955,Airport Road,2025-03-23,307.0,High
3956,Airport Road,2025-10-05,600.0,High
3957,Main St,2025-02-06,343.0,High
3958,Bridge,2023-03-22,432.0,High
3959,Bridge,2023-05-29,268.5,Normal
3960,Highway 101,2023-02-27,561.0,High
3961,Highway 101,2023-04-21,200.0,Normal
3962,Highway 101,2023-07-24,711.0,High
3963,Airport Road,2023-07-23,526.0,High
3964,Main St,2023-10-19,368.0,High
3965,Highway 101,2025-01-03,669.0,High
3966,Highway 101,2025-05-10,331.0,High
3967,Airport Road,2025-12-02,152.0,Normal
3968,Highway 101,2025-03-03,456.0,High
3969,Bridge,2025-08-15,472.0,High
3970,Airport Road,2023-01-07,591.0,High
3971,Downtown,2023-06-17,501.0,High
3972,Airport Road,2023-05-21,208.5,Normal
3973,Bridge,2023-10-12,497.0,High
3974,Bridge,2023-09-11,461.0,High
3975,Downtown,2023-09-03,101.0,Normal
3976,Main St,2023-12-17,322.0,High
3977,Downtown,2025-01-07,509.0,High
3978,Bridge,2025-11-25,619.0,High
3979,Highway 101,2023-03-19,484.5,High
3980,Bridge,2025-08-08,409.0,High
3981,Airport Road,2025-05-31,597.0,High
3982,Main St,2025-12-16,589.0,High
3983,Highway 101,2025-04-12,618.0,High
3984,Highway 101,2025-02-27,333.5,High
3985,Bridge,2025-05-09,613.0,High
3986,Highway 101,2023-06-08,266.0,Normal
3987,Airport Road,2025-07-18,596.0,High
3988,Downtown,2025-11-25,513.5,High
3989,Airport Road,2025-01-05,397.5,High
3990,Downtown,2025-07-02,585.0,High
3991,Main St,2025-07-29,535.0,High
3992,Airport Road,2025-05-05,206.5,Normal
3993,Main St,2025-12-09,695.0,High
3994,Airport Road,2025-06-18,271.248,Normal
3995,Highway 101,2023-03-21,596.0,High
3996,Airport Road,2023-04-08,374.333,High
3997,Main St,2023-03-28,324.667,High
3998,Main St,2023-05-17,92.0,Normal
3999,Bridge,2023-09-04,587.5,High
4000,Highway 101,2023-10-03,538.5,High
4001,Airport Road,2023-07-21,85.0,Normal
4002,Airport Road,2023-11-20,514.0,High
4003,Highway 101,2025-04-07,633.0,High
4004,Main St,2025-02-04,272.5,Normal
4005,Downtown,2025-03-04,76.0,Normal
4006,Highway 101,2025-06-11,342.0,High
4007,Highway 101,2023-01-06,353.0,High
4008,Downtown,2023-06-05,269.25,Normal
4009,Downtown,2023-04-03,309.0,High
4010,Main St,2023-05-03,57.0,Normal
4011,Highway 101,2023-04-27,505.0,High
4012,Downtown,2023-05-15,599.0,High
4013,Highway 101,2023-12-18,279.0,Normal
4014,Airport Road,2025-07-25,323.0,High
4015,Downtown,2025-09-28,712.0,High
4016,Downtown,2025-08-31,694.0,High
4017,Bridge,2025-05-13,547.0,High
4018,Main St,2025-03-21,252.5,Normal
4019,Downtown,2023-01-15,347.4,High
4020,Main St,2023-04-14,213.0,Normal
4021,Airport Road,2023-08-14,436.0,High
4022,Main St,2023-08-31,661.0,High
4023,Bridge,2023-08-26,355.0,High
4024,Bridge,2025-08-29,350.0,High
4025,Main St,2025-12-22,193.0,Normal
4026,Highway 101,2025-08-04,346.0,High
4027,Highway 101,2025-01-21,630.0,High
4028,Main St,2025-04-12,688.0,High
4029,Highway 101,2023-01-22,412.778,High
4030,Highway 101,2023-05-09,377.333,High
4031,Downtown,2023-05-03,529.0,High
4032,Main St,2025-10-09,250.0,Normal
4033,Highway 101,2025-04-10,58.0,Normal
4034,Airport Road,2025-01-29,476.5,High
4035,Downtown,2025-06-14,496.0,High
4036,Main St,2025-02-16,480.0,High
4037,Highway 101,2025-08-30,193.0,Normal
4038,Main St,2025-10-08,763.0,High
4039,Highway 101,2025-03-25,743.0,High
4040,Downtown,2023-03-21,319.667,High
4041,Highway 101,2023-09-27,338.0,High
4042,Highway 101,2025-10-29,680.0,High
4043,Airport Road,2025-07-23,563.0,High
